"show_1","show_2","distance"
"Magi: The Labyrinth of Magic","Baccano!","0.632928624458981"
"Baccano!","Bakemonogatari","0.507540537756129"
"Bakemonogatari","Baccano!","0.507540537756129"
"Baccano!","Your Lie in April","0.640315070239506"
"Your Lie in April","Baccano!","0.640315070239506"
"Baccano!","My Hero Academia","0.625709264135728"
"My Hero Academia","Baccano!","0.625709264135728"
"Baccano!","Deadman Wonderland","0.578076478186432"
"Deadman Wonderland","Baccano!","0.578076478186432"
"Baccano!","Love, Chunibyo & Other Delusions!","0.62365178849981"
"Love, Chunibyo & Other Delusions!","Baccano!","0.62365178849981"
"Baccano!","Hyouka","0.614212721075432"
"Hyouka","Baccano!","0.614212721075432"
"Baccano!","Tokyo Ghoul √A","0.677079142782304"
"Tokyo Ghoul √A","Baccano!","0.677079142782304"
"Baccano!","Death Parade","0.584739258204226"
"Death Parade","Baccano!","0.584739258204226"
"Baccano!","Black Lagoon","0.485612242219332"
"Black Lagoon","Baccano!","0.485612242219332"
"Baccano!","The Familiar of Zero","0.642522703415214"
"The Familiar of Zero","Baccano!","0.642522703415214"
"Baccano!","Clannad","0.552591119100958"
"Clannad","Baccano!","0.552591119100958"
"Baccano!","Overlord","0.671432703168597"
"Overlord","Baccano!","0.671432703168597"
"Baccano!","Angel Beats!","0.528830444382382"
"Angel Beats!","Baccano!","0.528830444382382"
"Baccano!","Another","0.576032416508477"
"Another","Baccano!","0.576032416508477"
"Baccano!","Black Butler","0.626784435758047"
"Black Butler","Baccano!","0.626784435758047"
"Baccano!","Code Geass: Lelouch of the Rebellion","0.467580091112222"
"Code Geass: Lelouch of the Rebellion","Baccano!","0.467580091112222"
"Food Wars! Shokugeki no Soma","Code Geass: Lelouch of the Rebellion R2","0.566420077086236"
"Code Geass: Lelouch of the Rebellion R2","Food Wars! Shokugeki no Soma","0.566420077086236"
"Food Wars! Shokugeki no Soma","Black Bullet","0.489208602249165"
"Black Bullet","Food Wars! Shokugeki no Soma","0.489208602249165"
"Food Wars! Shokugeki no Soma","Death Note","0.554674942019145"
"Death Note","Food Wars! Shokugeki no Soma","0.554674942019145"
"Food Wars! Shokugeki no Soma","Attack on Titan","0.432583234816407"
"Attack on Titan","Food Wars! Shokugeki no Soma","0.432583234816407"
"Food Wars! Shokugeki no Soma","Soul Eater","0.621369563463587"
"Soul Eater","Food Wars! Shokugeki no Soma","0.621369563463587"
"Food Wars! Shokugeki no Soma","Terror in Resonance","0.511865264937752"
"Terror in Resonance","Food Wars! Shokugeki no Soma","0.511865264937752"
"Food Wars! Shokugeki no Soma","Elfen Lied","0.616712920553395"
"Elfen Lied","Food Wars! Shokugeki no Soma","0.616712920553395"
"Food Wars! Shokugeki no Soma","One Punch Man","0.369820000519856"
"One Punch Man","Food Wars! Shokugeki no Soma","0.369820000519856"
"Food Wars! Shokugeki no Soma","Cowboy Bebop","0.685403810873705"
"Cowboy Bebop","Food Wars! Shokugeki no Soma","0.685403810873705"
"Food Wars! Shokugeki no Soma","Puella Magi Madoka Magica","0.598284947222273"
"Puella Magi Madoka Magica","Food Wars! Shokugeki no Soma","0.598284947222273"
"Food Wars! Shokugeki no Soma","The Future Diary","0.492071932873607"
"The Future Diary","Food Wars! Shokugeki no Soma","0.492071932873607"
"Food Wars! Shokugeki no Soma","Attack on Titan Season 2","0.476096051728611"
"Attack on Titan Season 2","Food Wars! Shokugeki no Soma","0.476096051728611"
"Food Wars! Shokugeki no Soma","Parasyte -the maxim-","0.433234844997164"
"Parasyte -the maxim-","Food Wars! Shokugeki no Soma","0.433234844997164"
"Food Wars! Shokugeki no Soma","Fate/stay night","0.621143080250474"
"Fate/stay night","Food Wars! Shokugeki no Soma","0.621143080250474"
"Food Wars! Shokugeki no Soma","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.39753725557051"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Food Wars! Shokugeki no Soma","0.39753725557051"
"Food Wars! Shokugeki no Soma","Durarara!!","0.570580834984874"
"Durarara!!","Food Wars! Shokugeki no Soma","0.570580834984874"
"Food Wars! Shokugeki no Soma","ERASED","0.412212757841219"
"ERASED","Food Wars! Shokugeki no Soma","0.412212757841219"
"Food Wars! Shokugeki no Soma","Fullmetal Alchemist","0.657385459922205"
"Fullmetal Alchemist","Food Wars! Shokugeki no Soma","0.657385459922205"
"Food Wars! Shokugeki no Soma","Re:ZERO -Starting Life in Another World-","0.392773430871813"
"Re:ZERO -Starting Life in Another World-","Food Wars! Shokugeki no Soma","0.392773430871813"
"Food Wars! Shokugeki no Soma","BTOOOM!","0.517100445224544"
"BTOOOM!","Food Wars! Shokugeki no Soma","0.517100445224544"
"Food Wars! Shokugeki no Soma","Gurren Lagann","0.592621716110374"
"Gurren Lagann","Food Wars! Shokugeki no Soma","0.592621716110374"
"Food Wars! Shokugeki no Soma","Guilty Crown","0.523660866031947"
"Guilty Crown","Food Wars! Shokugeki no Soma","0.523660866031947"
"Food Wars! Shokugeki no Soma","Seraph of the End: Vampire Reign","0.446585565843124"
"Seraph of the End: Vampire Reign","Food Wars! Shokugeki no Soma","0.446585565843124"
"Food Wars! Shokugeki no Soma","5 Centimeters Per Second","0.63059689801344"
"5 Centimeters Per Second","Food Wars! Shokugeki no Soma","0.63059689801344"
"Food Wars! Shokugeki no Soma","Magi: The Labyrinth of Magic","0.517499378539375"
"Magi: The Labyrinth of Magic","Food Wars! Shokugeki no Soma","0.517499378539375"
"Food Wars! Shokugeki no Soma","Bakemonogatari","0.535081420548707"
"Bakemonogatari","Food Wars! Shokugeki no Soma","0.535081420548707"
"Food Wars! Shokugeki no Soma","Your Lie in April","0.418449108633987"
"Your Lie in April","Food Wars! Shokugeki no Soma","0.418449108633987"
"Food Wars! Shokugeki no Soma","My Hero Academia","0.374220908006607"
"My Hero Academia","Food Wars! Shokugeki no Soma","0.374220908006607"
"Food Wars! Shokugeki no Soma","Deadman Wonderland","0.563461435271286"
"Deadman Wonderland","Food Wars! Shokugeki no Soma","0.563461435271286"
"Food Wars! Shokugeki no Soma","Love, Chunibyo & Other Delusions!","0.505311963111053"
"Love, Chunibyo & Other Delusions!","Food Wars! Shokugeki no Soma","0.505311963111053"
"Food Wars! Shokugeki no Soma","Hyouka","0.54592550264456"
"Hyouka","Food Wars! Shokugeki no Soma","0.54592550264456"
"Food Wars! Shokugeki no Soma","Tokyo Ghoul √A","0.453610544338791"
"Tokyo Ghoul √A","Food Wars! Shokugeki no Soma","0.453610544338791"
"Food Wars! Shokugeki no Soma","Death Parade","0.454131885878004"
"Death Parade","Food Wars! Shokugeki no Soma","0.454131885878004"
"Food Wars! Shokugeki no Soma","Black Lagoon","0.662835681796828"
"Black Lagoon","Food Wars! Shokugeki no Soma","0.662835681796828"
"Food Wars! Shokugeki no Soma","The Familiar of Zero","0.599080349024962"
"The Familiar of Zero","Food Wars! Shokugeki no Soma","0.599080349024962"
"Food Wars! Shokugeki no Soma","Clannad","0.584019533577087"
"Clannad","Food Wars! Shokugeki no Soma","0.584019533577087"
"Food Wars! Shokugeki no Soma","Overlord","0.420460915165284"
"Overlord","Food Wars! Shokugeki no Soma","0.420460915165284"
"Food Wars! Shokugeki no Soma","Angel Beats!","0.499100349219754"
"Angel Beats!","Food Wars! Shokugeki no Soma","0.499100349219754"
"Food Wars! Shokugeki no Soma","Another","0.538147976696963"
"Another","Food Wars! Shokugeki no Soma","0.538147976696963"
"Food Wars! Shokugeki no Soma","Black Butler","0.699529751980575"
"Black Butler","Food Wars! Shokugeki no Soma","0.699529751980575"
"Food Wars! Shokugeki no Soma","Code Geass: Lelouch of the Rebellion","0.55668550070189"
"Code Geass: Lelouch of the Rebellion","Food Wars! Shokugeki no Soma","0.55668550070189"
"Code Geass: Lelouch of the Rebellion R2","Black Bullet","0.579045194306689"
"Black Bullet","Code Geass: Lelouch of the Rebellion R2","0.579045194306689"
"Code Geass: Lelouch of the Rebellion R2","Death Note","0.321451836455453"
"Death Note","Code Geass: Lelouch of the Rebellion R2","0.321451836455453"
"Code Geass: Lelouch of the Rebellion R2","Attack on Titan","0.400338735669417"
"Attack on Titan","Code Geass: Lelouch of the Rebellion R2","0.400338735669417"
"Code Geass: Lelouch of the Rebellion R2","Soul Eater","0.457112300381393"
"Soul Eater","Code Geass: Lelouch of the Rebellion R2","0.457112300381393"
"Code Geass: Lelouch of the Rebellion R2","Terror in Resonance","0.540115613158373"
"Terror in Resonance","Code Geass: Lelouch of the Rebellion R2","0.540115613158373"
"Code Geass: Lelouch of the Rebellion R2","Elfen Lied","0.396984746885424"
"Elfen Lied","Code Geass: Lelouch of the Rebellion R2","0.396984746885424"
"Code Geass: Lelouch of the Rebellion R2","One Punch Man","0.471166764892659"
"One Punch Man","Code Geass: Lelouch of the Rebellion R2","0.471166764892659"
"Code Geass: Lelouch of the Rebellion R2","Cowboy Bebop","0.48417124285276"
"Cowboy Bebop","Code Geass: Lelouch of the Rebellion R2","0.48417124285276"
"Code Geass: Lelouch of the Rebellion R2","Puella Magi Madoka Magica","0.483258165417512"
"Puella Magi Madoka Magica","Code Geass: Lelouch of the Rebellion R2","0.483258165417512"
"Code Geass: Lelouch of the Rebellion R2","The Future Diary","0.449965921622532"
"The Future Diary","Code Geass: Lelouch of the Rebellion R2","0.449965921622532"
"Code Geass: Lelouch of the Rebellion R2","Attack on Titan Season 2","0.575990326140513"
"Attack on Titan Season 2","Code Geass: Lelouch of the Rebellion R2","0.575990326140513"
"Code Geass: Lelouch of the Rebellion R2","Parasyte -the maxim-","0.509463414857938"
"Parasyte -the maxim-","Code Geass: Lelouch of the Rebellion R2","0.509463414857938"
"Code Geass: Lelouch of the Rebellion R2","Fate/stay night","0.41743164854163"
"Fate/stay night","Code Geass: Lelouch of the Rebellion R2","0.41743164854163"
"Code Geass: Lelouch of the Rebellion R2","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.572084000266687"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Code Geass: Lelouch of the Rebellion R2","0.572084000266687"
"Code Geass: Lelouch of the Rebellion R2","Durarara!!","0.416566378364071"
"Durarara!!","Code Geass: Lelouch of the Rebellion R2","0.416566378364071"
"Code Geass: Lelouch of the Rebellion R2","ERASED","0.520020827840299"
"ERASED","Code Geass: Lelouch of the Rebellion R2","0.520020827840299"
"Code Geass: Lelouch of the Rebellion R2","Fullmetal Alchemist","0.411405303127913"
"Fullmetal Alchemist","Code Geass: Lelouch of the Rebellion R2","0.411405303127913"
"Code Geass: Lelouch of the Rebellion R2","Re:ZERO -Starting Life in Another World-","0.542762529232012"
"Re:ZERO -Starting Life in Another World-","Code Geass: Lelouch of the Rebellion R2","0.542762529232012"
"Code Geass: Lelouch of the Rebellion R2","BTOOOM!","0.518866163259712"
"BTOOOM!","Code Geass: Lelouch of the Rebellion R2","0.518866163259712"
"Code Geass: Lelouch of the Rebellion R2","Gurren Lagann","0.379969912434389"
"Gurren Lagann","Code Geass: Lelouch of the Rebellion R2","0.379969912434389"
"Code Geass: Lelouch of the Rebellion R2","Guilty Crown","0.468435069868016"
"Guilty Crown","Code Geass: Lelouch of the Rebellion R2","0.468435069868016"
"Code Geass: Lelouch of the Rebellion R2","Seraph of the End: Vampire Reign","0.587723310504452"
"Seraph of the End: Vampire Reign","Code Geass: Lelouch of the Rebellion R2","0.587723310504452"
"Code Geass: Lelouch of the Rebellion R2","5 Centimeters Per Second","0.485301717403847"
"5 Centimeters Per Second","Code Geass: Lelouch of the Rebellion R2","0.485301717403847"
"Code Geass: Lelouch of the Rebellion R2","Magi: The Labyrinth of Magic","0.550182311314667"
"Magi: The Labyrinth of Magic","Code Geass: Lelouch of the Rebellion R2","0.550182311314667"
"Code Geass: Lelouch of the Rebellion R2","Bakemonogatari","0.436033924319351"
"Bakemonogatari","Code Geass: Lelouch of the Rebellion R2","0.436033924319351"
"Code Geass: Lelouch of the Rebellion R2","Your Lie in April","0.547047634719065"
"Your Lie in April","Code Geass: Lelouch of the Rebellion R2","0.547047634719065"
"Code Geass: Lelouch of the Rebellion R2","My Hero Academia","0.538002659325182"
"My Hero Academia","Code Geass: Lelouch of the Rebellion R2","0.538002659325182"
"Code Geass: Lelouch of the Rebellion R2","Deadman Wonderland","0.481809347008692"
"Deadman Wonderland","Code Geass: Lelouch of the Rebellion R2","0.481809347008692"
"Code Geass: Lelouch of the Rebellion R2","Love, Chunibyo & Other Delusions!","0.532629985574173"
"Love, Chunibyo & Other Delusions!","Code Geass: Lelouch of the Rebellion R2","0.532629985574173"
"Code Geass: Lelouch of the Rebellion R2","Hyouka","0.555524742282329"
"Hyouka","Code Geass: Lelouch of the Rebellion R2","0.555524742282329"
"Code Geass: Lelouch of the Rebellion R2","Tokyo Ghoul √A","0.554132228771353"
"Tokyo Ghoul √A","Code Geass: Lelouch of the Rebellion R2","0.554132228771353"
"Code Geass: Lelouch of the Rebellion R2","Death Parade","0.541513325986668"
"Death Parade","Code Geass: Lelouch of the Rebellion R2","0.541513325986668"
"Code Geass: Lelouch of the Rebellion R2","Black Lagoon","0.471798634542094"
"Black Lagoon","Code Geass: Lelouch of the Rebellion R2","0.471798634542094"
"Code Geass: Lelouch of the Rebellion R2","The Familiar of Zero","0.478582368718167"
"The Familiar of Zero","Code Geass: Lelouch of the Rebellion R2","0.478582368718167"
"Code Geass: Lelouch of the Rebellion R2","Clannad","0.407979052765276"
"Clannad","Code Geass: Lelouch of the Rebellion R2","0.407979052765276"
"Code Geass: Lelouch of the Rebellion R2","Overlord","0.562036372591913"
"Overlord","Code Geass: Lelouch of the Rebellion R2","0.562036372591913"
"Code Geass: Lelouch of the Rebellion R2","Angel Beats!","0.385637885215804"
"Angel Beats!","Code Geass: Lelouch of the Rebellion R2","0.385637885215804"
"Code Geass: Lelouch of the Rebellion R2","Another","0.477645103787912"
"Another","Code Geass: Lelouch of the Rebellion R2","0.477645103787912"
"Code Geass: Lelouch of the Rebellion R2","Black Butler","0.554115589860698"
"Black Butler","Code Geass: Lelouch of the Rebellion R2","0.554115589860698"
"Code Geass: Lelouch of the Rebellion R2","Code Geass: Lelouch of the Rebellion","0.0717320769009616"
"Code Geass: Lelouch of the Rebellion","Code Geass: Lelouch of the Rebellion R2","0.0717320769009616"
"Black Bullet","Death Note","0.588669787489489"
"Death Note","Black Bullet","0.588669787489489"
"Black Bullet","Attack on Titan","0.460896832668318"
"Attack on Titan","Black Bullet","0.460896832668318"
"Black Bullet","Soul Eater","0.620258577800353"
"Soul Eater","Black Bullet","0.620258577800353"
"Black Bullet","Terror in Resonance","0.494838546153562"
"Terror in Resonance","Black Bullet","0.494838546153562"
"Black Bullet","Elfen Lied","0.604081306448033"
"Elfen Lied","Black Bullet","0.604081306448033"
"Black Bullet","One Punch Man","0.478304138476615"
"One Punch Man","Black Bullet","0.478304138476615"
"Black Bullet","Cowboy Bebop","0.717310506707083"
"Cowboy Bebop","Black Bullet","0.717310506707083"
"Black Bullet","Puella Magi Madoka Magica","0.599507458999397"
"Puella Magi Madoka Magica","Black Bullet","0.599507458999397"
"Black Bullet","The Future Diary","0.479961078008733"
"The Future Diary","Black Bullet","0.479961078008733"
"Black Bullet","Attack on Titan Season 2","0.56253761642947"
"Attack on Titan Season 2","Black Bullet","0.56253761642947"
"Black Bullet","Parasyte -the maxim-","0.466889586049283"
"Parasyte -the maxim-","Black Bullet","0.466889586049283"
"Black Bullet","Fate/stay night","0.598557990438312"
"Fate/stay night","Black Bullet","0.598557990438312"
"Black Bullet","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.469831878261527"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Black Bullet","0.469831878261527"
"Black Bullet","Durarara!!","0.580548050110947"
"Durarara!!","Black Bullet","0.580548050110947"
"Black Bullet","ERASED","0.501426616506478"
"ERASED","Black Bullet","0.501426616506478"
"Black Bullet","Fullmetal Alchemist","0.67212384110317"
"Fullmetal Alchemist","Black Bullet","0.67212384110317"
"Black Bullet","Re:ZERO -Starting Life in Another World-","0.467055349114256"
"Re:ZERO -Starting Life in Another World-","Black Bullet","0.467055349114256"
"Black Bullet","BTOOOM!","0.459834480488422"
"BTOOOM!","Black Bullet","0.459834480488422"
"Black Bullet","Gurren Lagann","0.61346044781331"
"Gurren Lagann","Black Bullet","0.61346044781331"
"Black Bullet","Guilty Crown","0.443545162811465"
"Guilty Crown","Black Bullet","0.443545162811465"
"Black Bullet","Seraph of the End: Vampire Reign","0.4300938354651"
"Seraph of the End: Vampire Reign","Black Bullet","0.4300938354651"
"Black Bullet","5 Centimeters Per Second","0.658707352807142"
"5 Centimeters Per Second","Black Bullet","0.658707352807142"
"Black Bullet","Magi: The Labyrinth of Magic","0.526256669205804"
"Magi: The Labyrinth of Magic","Black Bullet","0.526256669205804"
"Black Bullet","Bakemonogatari","0.535134527957879"
"Bakemonogatari","Black Bullet","0.535134527957879"
"Black Bullet","Your Lie in April","0.503808017538436"
"Your Lie in April","Black Bullet","0.503808017538436"
"Black Bullet","My Hero Academia","0.510075589927247"
"My Hero Academia","Black Bullet","0.510075589927247"
"Black Bullet","Deadman Wonderland","0.525392781473327"
"Deadman Wonderland","Black Bullet","0.525392781473327"
"Black Bullet","Love, Chunibyo & Other Delusions!","0.472846458772189"
"Love, Chunibyo & Other Delusions!","Black Bullet","0.472846458772189"
"Black Bullet","Hyouka","0.540722697118136"
"Hyouka","Black Bullet","0.540722697118136"
"Black Bullet","Tokyo Ghoul √A","0.465720579496073"
"Tokyo Ghoul √A","Black Bullet","0.465720579496073"
"Black Bullet","Death Parade","0.503569936786303"
"Death Parade","Black Bullet","0.503569936786303"
"Black Bullet","Black Lagoon","0.656510419919584"
"Black Lagoon","Black Bullet","0.656510419919584"
"Black Bullet","The Familiar of Zero","0.575714024061696"
"The Familiar of Zero","Black Bullet","0.575714024061696"
"Black Bullet","Clannad","0.591479978950453"
"Clannad","Black Bullet","0.591479978950453"
"Black Bullet","Overlord","0.458412071179706"
"Overlord","Black Bullet","0.458412071179706"
"Black Bullet","Angel Beats!","0.483973243801323"
"Angel Beats!","Black Bullet","0.483973243801323"
"Black Bullet","Another","0.508866235379437"
"Another","Black Bullet","0.508866235379437"
"Black Bullet","Black Butler","0.704788615887458"
"Black Butler","Black Bullet","0.704788615887458"
"Black Bullet","Code Geass: Lelouch of the Rebellion","0.573386988444061"
"Code Geass: Lelouch of the Rebellion","Black Bullet","0.573386988444061"
"Death Note","Attack on Titan","0.323667523665204"
"Attack on Titan","Death Note","0.323667523665204"
"Death Note","Soul Eater","0.42552489296471"
"Soul Eater","Death Note","0.42552489296471"
"Death Note","Terror in Resonance","0.520697683197734"
"Terror in Resonance","Death Note","0.520697683197734"
"Death Note","Elfen Lied","0.315276441659741"
"Elfen Lied","Death Note","0.315276441659741"
"Death Note","One Punch Man","0.425402577302292"
"One Punch Man","Death Note","0.425402577302292"
"Death Note","Cowboy Bebop","0.467994428605548"
"Cowboy Bebop","Death Note","0.467994428605548"
"Death Note","Puella Magi Madoka Magica","0.470441891938252"
"Puella Magi Madoka Magica","Death Note","0.470441891938252"
"Death Note","The Future Diary","0.392026637869189"
"The Future Diary","Death Note","0.392026637869189"
"Death Note","Attack on Titan Season 2","0.534441142619798"
"Attack on Titan Season 2","Death Note","0.534441142619798"
"Death Note","Parasyte -the maxim-","0.48661657210584"
"Parasyte -the maxim-","Death Note","0.48661657210584"
"Death Note","Fate/stay night","0.465799591995305"
"Fate/stay night","Death Note","0.465799591995305"
"Death Note","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.572935887188803"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Death Note","0.572935887188803"
"Death Note","Durarara!!","0.413127766869358"
"Durarara!!","Death Note","0.413127766869358"
"Death Note","ERASED","0.487368020633053"
"ERASED","Death Note","0.487368020633053"
"Death Note","Fullmetal Alchemist","0.36047764023395"
"Fullmetal Alchemist","Death Note","0.36047764023395"
"Death Note","Re:ZERO -Starting Life in Another World-","0.540385110407747"
"Re:ZERO -Starting Life in Another World-","Death Note","0.540385110407747"
"Death Note","BTOOOM!","0.51178805728824"
"BTOOOM!","Death Note","0.51178805728824"
"Death Note","Gurren Lagann","0.419494928561143"
"Gurren Lagann","Death Note","0.419494928561143"
"Death Note","Guilty Crown","0.508194818186932"
"Guilty Crown","Death Note","0.508194818186932"
"Death Note","Seraph of the End: Vampire Reign","0.584546723268007"
"Seraph of the End: Vampire Reign","Death Note","0.584546723268007"
"Death Note","5 Centimeters Per Second","0.449843284059964"
"5 Centimeters Per Second","Death Note","0.449843284059964"
"Death Note","Magi: The Labyrinth of Magic","0.558881016738895"
"Magi: The Labyrinth of Magic","Death Note","0.558881016738895"
"Death Note","Bakemonogatari","0.458580188385015"
"Bakemonogatari","Death Note","0.458580188385015"
"Death Note","Your Lie in April","0.53275235533538"
"Your Lie in April","Death Note","0.53275235533538"
"Death Note","My Hero Academia","0.501051085219523"
"My Hero Academia","Death Note","0.501051085219523"
"Death Note","Deadman Wonderland","0.440475693654513"
"Deadman Wonderland","Death Note","0.440475693654513"
"Death Note","Love, Chunibyo & Other Delusions!","0.527788892254614"
"Love, Chunibyo & Other Delusions!","Death Note","0.527788892254614"
"Death Note","Hyouka","0.565598978738575"
"Hyouka","Death Note","0.565598978738575"
"Death Note","Tokyo Ghoul √A","0.500640324619589"
"Tokyo Ghoul √A","Death Note","0.500640324619589"
"Death Note","Death Parade","0.499065674750727"
"Death Parade","Death Note","0.499065674750727"
"Death Note","Black Lagoon","0.492790235907599"
"Black Lagoon","Death Note","0.492790235907599"
"Death Note","The Familiar of Zero","0.506607266471855"
"The Familiar of Zero","Death Note","0.506607266471855"
"Death Note","Clannad","0.409238264983586"
"Clannad","Death Note","0.409238264983586"
"Death Note","Overlord","0.5839112366744"
"Overlord","Death Note","0.5839112366744"
"Death Note","Angel Beats!","0.365823627448452"
"Angel Beats!","Death Note","0.365823627448452"
"Death Note","Another","0.40818565846818"
"Another","Death Note","0.40818565846818"
"Death Note","Black Butler","0.488603297074065"
"Black Butler","Death Note","0.488603297074065"
"Death Note","Code Geass: Lelouch of the Rebellion","0.290929571780109"
"Code Geass: Lelouch of the Rebellion","Death Note","0.290929571780109"
"Attack on Titan","Soul Eater","0.469644253618654"
"Soul Eater","Attack on Titan","0.469644253618654"
"Attack on Titan","Terror in Resonance","0.414554961214517"
"Terror in Resonance","Attack on Titan","0.414554961214517"
"Attack on Titan","Elfen Lied","0.418907701687873"
"Elfen Lied","Attack on Titan","0.418907701687873"
"Attack on Titan","One Punch Man","0.28744672361363"
"One Punch Man","Attack on Titan","0.28744672361363"
"Attack on Titan","Cowboy Bebop","0.545452645042103"
"Cowboy Bebop","Attack on Titan","0.545452645042103"
"Attack on Titan","Puella Magi Madoka Magica","0.42707394103631"
"Puella Magi Madoka Magica","Attack on Titan","0.42707394103631"
"Attack on Titan","The Future Diary","0.308696049252129"
"The Future Diary","Attack on Titan","0.308696049252129"
"Attack on Titan","Attack on Titan Season 2","0.362628069624823"
"Attack on Titan Season 2","Attack on Titan","0.362628069624823"
"Attack on Titan","Parasyte -the maxim-","0.361787142659617"
"Parasyte -the maxim-","Attack on Titan","0.361787142659617"
"Attack on Titan","Fate/stay night","0.516574434191865"
"Fate/stay night","Attack on Titan","0.516574434191865"
"Attack on Titan","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.451789473462849"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Attack on Titan","0.451789473462849"
"Attack on Titan","Durarara!!","0.41315787893784"
"Durarara!!","Attack on Titan","0.41315787893784"
"Attack on Titan","ERASED","0.368789757752636"
"ERASED","Attack on Titan","0.368789757752636"
"Attack on Titan","Fullmetal Alchemist","0.487444744531717"
"Fullmetal Alchemist","Attack on Titan","0.487444744531717"
"Attack on Titan","Re:ZERO -Starting Life in Another World-","0.41244739693028"
"Re:ZERO -Starting Life in Another World-","Attack on Titan","0.41244739693028"
"Attack on Titan","BTOOOM!","0.415424933677719"
"BTOOOM!","Attack on Titan","0.415424933677719"
"Attack on Titan","Gurren Lagann","0.45728138114006"
"Gurren Lagann","Attack on Titan","0.45728138114006"
"Attack on Titan","Guilty Crown","0.420960121366661"
"Guilty Crown","Attack on Titan","0.420960121366661"
"Attack on Titan","Seraph of the End: Vampire Reign","0.455595706642816"
"Seraph of the End: Vampire Reign","Attack on Titan","0.455595706642816"
"Attack on Titan","5 Centimeters Per Second","0.481836053132863"
"5 Centimeters Per Second","Attack on Titan","0.481836053132863"
"Attack on Titan","Magi: The Labyrinth of Magic","0.449495516678987"
"Magi: The Labyrinth of Magic","Attack on Titan","0.449495516678987"
"Attack on Titan","Bakemonogatari","0.428180854254172"
"Bakemonogatari","Attack on Titan","0.428180854254172"
"Attack on Titan","Your Lie in April","0.410496002950666"
"Your Lie in April","Attack on Titan","0.410496002950666"
"Attack on Titan","My Hero Academia","0.364761280305208"
"My Hero Academia","Attack on Titan","0.364761280305208"
"Attack on Titan","Deadman Wonderland","0.394852150040057"
"Deadman Wonderland","Attack on Titan","0.394852150040057"
"Attack on Titan","Love, Chunibyo & Other Delusions!","0.418634946467671"
"Love, Chunibyo & Other Delusions!","Attack on Titan","0.418634946467671"
"Attack on Titan","Hyouka","0.480863108874961"
"Hyouka","Attack on Titan","0.480863108874961"
"Attack on Titan","Tokyo Ghoul √A","0.36720708876677"
"Tokyo Ghoul √A","Attack on Titan","0.36720708876677"
"Attack on Titan","Death Parade","0.390128775303403"
"Death Parade","Attack on Titan","0.390128775303403"
"Attack on Titan","Black Lagoon","0.547140719917315"
"Black Lagoon","Attack on Titan","0.547140719917315"
"Attack on Titan","The Familiar of Zero","0.534184140848892"
"The Familiar of Zero","Attack on Titan","0.534184140848892"
"Attack on Titan","Clannad","0.443699166734263"
"Clannad","Attack on Titan","0.443699166734263"
"Attack on Titan","Overlord","0.474285681451281"
"Overlord","Attack on Titan","0.474285681451281"
"Attack on Titan","Angel Beats!","0.327473333596687"
"Angel Beats!","Attack on Titan","0.327473333596687"
"Attack on Titan","Another","0.343973267288704"
"Another","Attack on Titan","0.343973267288704"
"Attack on Titan","Black Butler","0.540766336997641"
"Black Butler","Attack on Titan","0.540766336997641"
"Attack on Titan","Code Geass: Lelouch of the Rebellion","0.381033064934125"
"Code Geass: Lelouch of the Rebellion","Attack on Titan","0.381033064934125"
"Soul Eater","Terror in Resonance","0.617177126739564"
"Terror in Resonance","Soul Eater","0.617177126739564"
"Soul Eater","Elfen Lied","0.475498739937244"
"Elfen Lied","Soul Eater","0.475498739937244"
"Soul Eater","One Punch Man","0.529438524245082"
"One Punch Man","Soul Eater","0.529438524245082"
"Soul Eater","Cowboy Bebop","0.560251573721252"
"Cowboy Bebop","Soul Eater","0.560251573721252"
"Soul Eater","Puella Magi Madoka Magica","0.538447319786946"
"Puella Magi Madoka Magica","Soul Eater","0.538447319786946"
"Soul Eater","The Future Diary","0.503743148587516"
"The Future Diary","Soul Eater","0.503743148587516"
"Soul Eater","Attack on Titan Season 2","0.647237880910824"
"Attack on Titan Season 2","Soul Eater","0.647237880910824"
"Soul Eater","Parasyte -the maxim-","0.582719426078303"
"Parasyte -the maxim-","Soul Eater","0.582719426078303"
"Soul Eater","Fate/stay night","0.525900319666109"
"Fate/stay night","Soul Eater","0.525900319666109"
"Soul Eater","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.640717014569573"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Soul Eater","0.640717014569573"
"Soul Eater","Durarara!!","0.453666125830169"
"Durarara!!","Soul Eater","0.453666125830169"
"Soul Eater","ERASED","0.606045507500896"
"ERASED","Soul Eater","0.606045507500896"
"Soul Eater","Fullmetal Alchemist","0.446705044878469"
"Fullmetal Alchemist","Soul Eater","0.446705044878469"
